Postal Code,Distance to MRT
600134,492.27476814245966
600132,345.32765818946876
600130,383.8034448648343
600114,419.572072227651
600104,631.4254039861827
600061,1350.5173678352971
600054,1542.2938225844048
600049,1529.6442700019
600039,1412.3505722780915
600038,1434.4576299923765
600037,1501.2961453704193
599986,859.8112387110485
599745,556.9450650006596
599743,532.0835187916202
599742,546.9767521294912
599741,522.1141687412019
599740,522.1141687412019
599739,477.4629167388803
599738,512.1921809149777
599737,487.33084122821674
599736,457.8991790754235
599735,467.65114951568984
599734,433.0613989798492
599733,442.8019223341588
599732,413.78893925908517
599731,423.3888164518559
599730,404.26695804757156
599729,408.2266539906428
599727,388.9951884445783
599603,420.2977766179028
599599,413.6294618119688
599595,373.58536639819926
599492,890.2477412497124
599491,1077.2090456697917
599489,713.7971774297712
599474,1305.2776237141632
598993,1067.7195050490852
598983,1013.9964999488906
598975,971.1687807004387
598973,960.4851138851345
598668,1261.3612330194937
598601,576.5740982499933
598577,299.3309825130121
598139,410.13816942134076
598132,586.6827806135522
598123,522.0285447065198
598120,472.97090343778285
598112,1179.0850908116065
597658,1769.2333494530028
597657,1789.7875443822575
597654,1765.391814557869
597626,990.814598192542
597610,160.33731699144187
597596,851.1367786495488
597071,931.9613274518607
596747,1082.9533974907429
596472,1006.0218128587319
596471,1236.7142606696564
596468,879.758135194295
596180,0.0
590019,393.9767283777987
590018,461.1742690337035
589826,1130.0253578102124
589821,1114.3975481972825
589819,1082.8461979591557
589818,1082.8461979591557
589629,989.7182854964542
589623,1442.0038891334798
589620,1578.0206474269828
589619,1578.0206474269828
589615,1618.840731493124
589472,718.3947832952437
589471,817.5270505435933
589457,1102.3669866416542
588996,180.96448637923868
588406,549.1537939477948
588398,2636.2363497379943
588388,361.63329783875145
588216,0.0
588190,1363.0092555370281
588186,962.9488662756083
588183,841.8588659739678
588179,446.5701681690757
588177,372.9558608499815
588176,324.1735155050281
588174,280.6196941942329
588172,255.9676302428482
588169,237.9435318378138
588166,35.16202891156307
587843,1188.6647502755764
579847,620.2935304852164
579841,84.67991458444126
579839,40.088504502270915
579837,102.5002616495109
579828,797.1424588776838
579827,0.0
579807,606.6280441003211
579806,570.0104746711318
579799,236.37519265904336
579795,562.8935476652077
579793,756.015428150116
579792,866.440243491526
579783,492.5011469515426
579782,440.52440392096645
579781,478.52228312684304
579767,547.0629941945737
579747,762.6152559750477
579719,510.1484651791837
579711,664.8750711587135
579701,1313.212536450229
579700,974.6294649282364
579646,963.7116701518911
579526,1745.2623794691403
579522,1737.5541841576119
579520,1729.6062918224573
579516,1729.816191373503
579514,1722.115225744115
579512,1722.5413461010937
579510,1706.8263809181117
579082,417.8912449538716
579081,408.16754173787746
579080,408.16754173787746
579078,404.21569657714946
579077,404.21569657714946
578774,1967.8492094038556
578190,1291.9761557021345
578188,1300.793334420071
577727,1316.97355253817
577723,1304.3324293602072
577555,1279.625708713034
577554,1274.154754902547
577551,1278.5085430165893
577549,1283.0402465060433
577548,1272.7843645500075
577219,536.5972424404221
577206,469.2179717262727
576710,1604.4348323427557
576584,1329.872926139258
576147,558.3638626456346
575954,585.1639599968023
575733,704.1226292673316
575721,625.167296011213
575719,434.2235419075398
575713,532.106252559315
575710,852.3491059831815
575680,822.9175432340583
575630,709.1255400016782
575629,703.2682222310257
575628,768.475162993273
575585,712.3664392244692
575566,1033.81889378405
575565,736.1301337106065
575382,972.3314318579337
574637,807.3850830324155
574623,753.0597718452783
574505,204.11315110924275
574424,605.3903233022087
574420,1384.4969206005558
574419,1346.047748120762
574416,1292.2720935317247
574415,1297.4167122350943
574410,1489.9145914502103
574408,1067.754759825561
574392,922.5020919632942
574390,922.5020919632942
574384,1027.6681068038017
574382,906.8260660418215
574370,849.0502150815963
574369,794.06030675421
574367,762.6156250207264
574363,746.8933314728171
574361,740.47902568892
574359,733.1795485816377
574356,731.1710742583555
574355,717.5017249275679
574354,715.4488620996381
574352,708.24908499951
574349,686.1522990594173
574347,670.4809945017856
574346,663.3432450682175
574345,654.8121751727473
574344,654.8121751727473
574343,647.692638382392
574339,463.90190257811355
574335,618.2003495513256
574333,611.463486085652
574326,167.11658103701785
574117,545.2470590482038
574013,252.0658272815695
573971,934.2008880777761
573960,999.2415390964073
573943,174.00907902491952
571514,238.7312462513266
571505,169.35977975123126
571150,1045.6219823714457
570514,118.18759742161515
570513,409.0999202631634
570511,299.1578188788312
570509,238.7312611547656
570508,259.3298746502954
570504,148.3504747671183
570409,640.6846832882818
570403,656.2767949075773
570320,553.9099648923378
570284,925.2497005599072
570282,896.4205391648189
570280,841.2861279614423
570152,826.4121340503995
570151,991.0494418406735
570150,1015.6511376049409
570121,532.0831788036214
570120,474.0603725868286
570112,418.5618398743802
570024,800.6339204915307
570023,799.0728502364353
570022,989.697277948509
569983,418.46301960537704
569975,64.82371697977837
569935,330.522543497126
569933,194.4708497596223
569932,895.3624246883328
569930,857.9785451550076
569928,2018.9537377921436
569927,1626.0640960628139
569922,281.2310635606078
569920,300.43203438187805
569880,1935.7961826647902
569878,718.6674580403431
569877,2390.7238490740892
569874,1969.1641131798942
569868,652.2216209391207
569866,1178.8216940738785
569845,416.67749030704124
569843,334.5032614335139
569842,687.6242158701212
569839,569.8872817776668
569830,518.2120855156014
569814,298.7386438243423
569813,0.0
569811,0.0
569810,877.5589502879882
569806,160.33535358148455
569785,657.7896219663869
569784,464.49179296701203
569777,170.0936460876524
569767,601.222851825723
569766,877.3762565649171
569730,1048.5055916154472
569709,1888.021240371603
569663,394.8270502955439
569629,1022.9477906090159
569627,1243.3130850138618
569621,961.1538320323078
569561,1313.8568832507644
569539,1382.1971378125925
569526,1538.0757645946587
569511,1949.0716078298394
569510,1788.145224254612
569505,1854.9552376064628
569405,974.728316232321
569384,559.541150678813
569362,404.6551855288011
569299,503.8044791562141
569277,487.6649995899441
569253,1188.3226645337184
569250,1177.8578407432315
569228,267.2924713267829
569206,608.3118796310864
569205,191.95054136766427
569185,1018.1694320988208
569141,826.4945625842139
569139,612.4679484403599
569138,333.7699477373875
569117,462.4922296495722
569110,427.7481404079097
569088,982.5481312256074
569086,806.9004939471306
569062,1136.1891787847517
569061,1160.8810493280591
569059,935.0456983331424
568226,151.2265827394912
568049,2187.658985471623
568047,2364.1213517546785
568046,133.89616778263198
567760,2443.750302418195
567740,691.2236056898573
567730,1015.1625533317462
567720,1116.6268037129441
567710,965.5227128779235
566226,114.45733461674364
564226,77.83646601220538
563226,122.81854737693452
561710,99.43302300023095
561226,175.80963354514466
560730,559.5406449848318
560728,527.3417435648898
560727,528.1767960659229
560724,422.6065430188445
560722,346.2695514908619
560721,348.9674411498313
560715,474.899772238311
560712,324.1179373328406
560711,252.05578180388227
560704,256.64058720811187
560703,255.9169134805579
560635,357.2810575428177
560632,573.0160372697032
560631,661.0423433812878
560630,601.7246786123792
560629,757.6341843117581
560628,1022.1410796619485
560608,1104.1809813973596
560603,1223.0987305668875
560574,786.0464767706229
560555,854.88443268476
560554,868.8531003030521
560532,713.7734910065566
560531,651.4859566641488
560530,720.889092488858
560529,737.1535327872972
560527,613.9666674094713
560505,579.1745320998021
560452,731.066431083494
560450,911.9397895389268
560448,974.9545333296256
560446,675.287974738834
560443,1039.6466495729303
560422,275.2686570899234
560421,987.7463121779818
560416,833.32424438739
560410,997.2763853241606
560409,1162.5635405387627
560408,991.69121310784
560407,1092.1971460438535
560347,328.52745155626377
560341,660.9230276027251
560340,600.5554965760326
560339,524.5043417826454
560338,734.9739101315465
560332,950.028573182306
560233,320.6720219255218
560232,354.5483076072095
560226,198.9002199022336
560215,261.6507172319074
560202,598.6435915591047
560181,1085.4530713684044
560163,830.3173810665029
560162,901.2960924274994
560159,946.7897505581433
560158,1000.816080762465
560157,1023.2348858024296
560151,794.3578755463983
560133,678.5898608684603
560128,674.4447674710084
560122,669.2920166800255
560114,801.8126480049204
560108,499.3820775238948
560107,632.9145620460297
559219,1383.290986121312
559216,1373.1529975320125
559212,1362.0780399177395
559022,945.0983051281688
559020,922.9488481346822
558979,613.1864455848869
557271,1578.8711352150206
557269,1446.0710828066751
557265,1506.8705550128668
557263,1482.9271902582216
557257,1450.173216560047
557255,1459.0145747931872
557253,1439.261396001112
556847,1561.5179006792744
556825,1522.7495883823499
556818,627.4946770314322
556810,1278.1135157047026
556771,820.7335399283199
556742,298.35071721884077
556741,234.50126333713337
556698,1528.5066378283643
556696,1517.5062631343885
556690,1495.5108008536113
556689,1526.9293251446454
556688,1493.898650167306
556687,1515.9175045343302
556685,1504.9072688661586
556682,1460.8828706582399
556680,1449.881097160777
556679,1501.9482636153195
556140,432.4605949627722
556138,270.71018242733896
556129,243.8131402402713
556123,343.3737186605035
556111,368.0366694299024
556108,423.3183843525758
556095,1063.0387234897498
556094,905.0525413965528
556083,45.834880472648614
555983,1366.7875610568058
555976,1376.5235796006368
555972,1376.5235796006368
555966,1366.7875610568058
555962,1394.900234746987
555961,1350.951882613166
555960,1394.900234746987
555955,1354.605804363712
555952,1429.5696198904
555951,1356.5657231091516
555945,1338.0139269076706
555944,1346.7073471688902
555889,1952.6478163995587
555856,1812.254939690551
555855,1844.0587362300646
555850,1787.5252401387759
554916,2052.214556502086
554915,2068.961132542268
554913,2217.41622446985
554910,2227.2095102739722
554574,2047.6788728277197
554360,2342.741686152289
551546,2227.9082791444953
551542,2154.3032001274905
551153,1805.837923972718
551151,1656.9397913021305
550504,1826.6780992518804
550326,390.50155509261276
550304,472.969010664999
550301,267.71893228726236
550267,313.3065684524258
550266,372.95580310926863
550264,167.1624427620816
550263,389.8167658842669
550262,296.70089134356493
550261,369.6215224503603
550253,429.2084681309327
550237,419.57151640170883
550214,751.6937240587503
550211,619.701493095313
550204,219.29498543223568
550154,1742.4980897303988
550153,1783.4172249310075
550152,1745.4819093555568
550151,1591.8121754610056
550147,1684.0171268866836
550107,2020.090808405485
548926,805.4248459472956
548595,733.67000492843
548008,223.49842070101124
547772,629.3889646137083
547532,1467.0635197615081
547530,1523.896870445086
547529,1407.650828953687
547453,449.840636414646
547421,231.33811463911567
546673,862.8881114701464
546636,465.59854001077053
546190,889.9813449144523
545912,250.86372740593816
545909,240.03322408586274
545897,225.14497586643557
545894,219.0184242445624
545893,208.90561099767788
545734,627.4057943629799
545731,612.2507444931874
545730,613.8798078079493
545729,577.7721630053649
545726,587.4231275490416
545725,587.4231275490416
545724,572.2891624565682
545722,572.2891624565682
545720,557.1878184901467
545614,1146.3800072894628
545612,1124.38218597349
545580,911.8478593696035
545576,879.0485224776577
545572,863.0710857370003
545568,845.3267995161608
545535,739.1506992021143
545523,654.8117818220878
545515,749.7691027920984
545513,749.7691027920984
545166,551.9413865280011
545092,1074.8396745833404
545091,463.89782114403107
545090,662.0073501335462
545088,999.347064066852
545083,718.6659165343864
545082,967.11045771262
545081,648.1856138189082
545080,561.2342213340114
545079,679.2077255403773
545077,66.69727537097577
545072,668.6384677488144
545062,0.0
545025,246.0750752335055
545015,316.1805092474082
544997,379.4517454421362
544974,329.2027632094862
544969,896.0215443295458
544965,1128.9225959517757
544964,1144.5394520539987
544885,383.79461953882975
544843,771.7759658947929
544829,749.7691027920984
544822,299.3378483201774
544799,781.106054531456
544644,518.238719070771
544275,86.83110609167487
544205,627.8049747683681
543297,730.8427343106459
543277,80.92936283715274
542318,760.4811884703299
541350,749.7691027920984
541319,623.5068324120435
541205,564.8022969894023
541182,1496.5703910219952
540330,887.3083563742258
540326,749.7691027920984
540308,1073.1776825171114
540303,671.7414814701629
540297,592.0391490626095
540279,524.4624083843934
540267,435.9638641314011
540266,482.6326312164899
540263,335.2475758922848
540232,664.4848878568969
540118,1019.4570657931812
539938,1640.0020788484494
539931,1781.2390840356336
539842,647.0166581558807
539747,968.7111371297494
539467,1690.3913693859968
539421,1584.7059825222211
539234,1003.2681660263853
539232,1005.8034378888248
539221,1154.2288961421073
539213,1187.8017133175829
539208,1072.0374574229502
539206,1054.0578395958637
539205,1080.6286566474423
539204,1039.2219565955913
539203,1042.1869523732953
539202,1042.9472553621194
539199,1019.1925979021064
539185,1111.6917136255277
538885,358.4933894801967
538884,713.6347395378309
538882,578.0750656258443
538858,840.2419901260163
538856,693.6171928681524
538846,1288.358090474461
538830,566.5079906913301
538829,512.1909333173292
538804,950.5672898770697
538792,827.4611668323822
538789,976.2801042182647
538787,481.7302849093912
538786,455.96933818797106
538785,411.4989769605573
538784,967.1187625161582
538776,749.7691027920984
538767,419.5705039598047
538766,206.7959825546076
538757,140.61544996219226
538720,1014.1665314524774
538719,652.2214343818574
538692,1536.7157575685294
538403,376.18910851086684
537476,1243.8912761200827
537065,659.4318880369707
536961,467.5234276629741
536959,473.04717166300026
536953,481.7305186876304
536742,1024.502168462479
536741,990.1965936837188
536451,570.0098699164353
536208,658.1401214523971
536203,594.2906233413423
536196,511.83968430329696
535834,411.3201121309491
535215,566.8596515906903
534963,638.5700122408908
534953,348.264830380816
534949,330.59600053230855
534948,334.4978261007557
534947,334.4978261007557
534946,328.52800879848735
534944,318.39843803813505
534929,260.4958174188353
534876,522.6145913142825
534860,608.2853286848051
534858,602.6726936215149
534857,587.508346015715
534851,547.5360944178407
534849,532.4265669247012
534848,507.5821874283404
534842,467.65131766103076
534841,462.46977296560186
534840,432.6386761339946
534838,432.6386761339946
534836,422.66399962939704
534834,407.77784960715627
534832,392.95689495444884
534829,378.2088121813647
534826,333.19687545833983
534801,0.0
534793,671.8852322102346
534786,456.3108777780637
534768,613.9351107003145
534765,511.5519440245927
534760,487.66575492087856
534756,471.951092305308
534752,471.951092305308
534750,409.10777090390616
534748,440.5235651352841
534746,440.5235651352841
534740,409.098910741133
534738,409.098910741133
534729,307.51323017128817
534725,291.83891408051767
534721,283.4569889192444
534715,229.2085250626974
534713,220.68895342810933
534712,213.5749907408522
534710,197.95564705795556
534709,197.95564705795556
534694,165.27768436081737
534677,676.816665644885
534659,805.7021795941844
534654,823.0011001334474
534649,875.7154457787977
534636,835.7815781228505
534633,810.9395140337045
534626,891.7562340369329
534613,691.1329632728425
534561,253.5369955389868
534552,392.9565766950671
534549,392.9565766950671
534547,407.7775038320447
534417,534.8241707738135
534414,411.4598213183132
534256,1401.3334704318193
534238,1368.1174586496631
534237,1195.2304263181886
534167,456.44099600062077
534158,288.40298609274737
534106,89.62427064388652
534013,174.00982983990062
531435,455.8991989500382
531159,772.2025031206548
531003,368.0368186375125
531002,324.11998162083995
530982,1550.9106649127514
530917,1001.3746106147281
530811,204.97733977470799
530810,201.3255961172063
530809,211.5023456808177
530806,235.81385991024098
530805,175.7693285736434
530703,740.4757761431158
530698,644.9048393199288
530685,777.8824279207512
530684,601.2251401714227
530682,731.5006585778473
530681,658.4083881720478
530678,868.8527389526943
530644,1122.7470682790936
530631,1129.390268721063
530624,1075.4754516484447
530602,533.6986301238885
530529,464.3526312158945
530524,328.52735655579266
530523,299.3782813546841
530511,361.9242339487308
530501,891.0409246023925
530476,749.7691027920984
530475,749.7691027920984
530436,676.8142658233614
530401,625.0587383785353
530356,820.6566119847388
530335,813.3928786101409
530332,717.4984698569739
530327,632.0425657002237
530322,693.408783937112
530311,716.1119758302203
530309,721.59087255337
530247,756.6482794898799
530246,712.929161141998
530212,336.44381011512263
530211,307.46746152201706
530210,221.49759711568655
530209,149.17525905094436
530208,191.2888093283201
530207,288.44723272455474
530206,146.25315315840598
530205,67.63673791301822
530203,281.52109159541584
530134,1073.2438502421242
530124,796.0247431585494
530121,704.122759561697
530118,766.656839607767
530108,943.6977238457675
530107,953.8970779985015
530106,913.1740005244653
530105,875.5173503687884
530104,810.6837313784368
530102,857.8007198267946
530023,774.4111808251566
530007,862.8774451154535
530006,852.3613752191918
529950,625.0631605163295
529915,252.0659629726587
529897,496.281341357903
529896,358.05672977246235
529895,518.2190546370954
529894,289.9604206092095
529889,558.2261514521349
529888,0.0
529788,2230.9623167770956
529757,1592.2888048629222
529731,517.3529400418919
529707,1002.9164958825673
529706,1042.4954499797202
529705,1213.5819659718713
529653,405.7132843876719
529619,549.1287982029648
529593,1818.3601509438295
529568,426.1807109883074
529565,477.46199589443967
529564,453.6081285289605
529543,179.59768790894836
529539,328.28373529609513
529538,0.0
529536,109.50927355471823
529510,102.50019109426009
529509,278.5938328817657
529508,218.4063816115065
529482,368.35450204853527
529427,547.5639212943391
529426,448.22143225528174
529400,344.7993890590185
529393,587.5073724919713
529392,646.4263938970159
529366,609.5360490743625
529341,324.18517971262156
529287,734.7940199127526
529286,784.5796190192143
529284,652.4943546854261
529283,402.8306887965372
529258,977.3868771601592
529231,836.3933656355568
529204,419.14592983902884
529177,489.2648945253519
529176,539.2333228358173
529093,618.8911666351057
529067,1248.5152811701423
528986,1000.3702785058346
528933,1289.501264972585
528907,960.2846904295886
528906,911.9428844651441
528882,1057.187285498924
528845,1094.9199177292712
528843,1170.9287854920797
528841,956.8577101852559
528833,1271.9071211132336
528830,2096.1395517202513
528821,1908.5270037478006
528820,2775.768510322695
528817,1259.7383324673667
528802,865.9972585193651
528799,506.9950784949484
528798,1899.1181670265853
528778,1750.800166305311
528766,1691.469373128307
528765,1730.2457132660315
528764,1862.0412227510342
528761,2461.109734848462
528760,2162.8177248873862
528759,3039.0737686449284
528735,484.3346249944788
528704,1645.9545893145887
527201,446.028197419575
526201,450.5703520284491
524230,140.616243867638
524201,446.9968333811309
523491,691.6454890686006
523201,391.7141796101556
522201,334.4976202829514
521866,1316.8258417268987
521828,1348.070478188415
521826,1350.584555993255
521823,1459.8580118187597
521742,1469.5060752200432
521519,716.0199648526876
521164,389.18223748683494
521144,566.9790369656127
521142,536.621940450863
521139,796.0248353225094
521138,843.7009929102123
521137,926.9199518531601
521107,633.0822827001151
520929,1010.7204628076536
520915,871.7187873719365
520873,1523.1077591275575
520861,939.6564649395376
520844,974.8301621996083
520835,1314.618688308087
520829,1281.9589939925586
520828,1299.2038375980296
520827,1346.9516413889837
520826,1420.2450455724709
520824,1459.8580118187597
520822,1368.1055907687157
520820,1210.7534560534518
520802,1171.399296774093
520801,1036.5633439716873
520513,135.23774344149362
520512,244.56059360746661
520510,189.3360922141927
520506,255.74832756944338
520505,204.42110366381718
520503,1224.5655085450906
520498,737.0160370656087
520480,556.9739253471919
520478,559.9611043988643
520477,185.05007820482928
520476,524.5043557157994
520475,459.2748882569252
520474,421.9432323066176
520472,485.69647003354055
520462,347.5603785975449
520445,432.9970169575844
520419,545.2963651535439
520406,489.38395023725593
520282,455.8991989500382
520280,469.2564058404285
520267,418.5025446155023
520264,481.17500237271605
520248,179.59832410775118
520225,517.7300531163515
520201,382.12667791224925
520156,698.3140730184657
520139,543.8609226042743
520031,981.6615238899537
519640,393.0465756895161
519638,300.3460446943541
519637,286.9060044049914
519636,338.8612853619862
519635,413.62761608466167
519634,0.0
519599,911.9381325615052
519529,1096.886938051354
519528,2137.926181459463
519527,2103.7271612363547
519525,911.5489757677191
519524,1198.816920963286
519498,946.6316922885921
519497,585.8491739851843
519490,102.49970285788409
519457,1249.5426062958802
519456,1228.0969800488754
519421,618.7461360484398
519419,749.7686955178297
519385,1309.6431692537035
519292,1194.2825601391446
519149,1407.2252734418294
519148,1466.7545392087684
519147,992.6893481299049
519075,1285.5320487980734
519073,1062.8687212066209
518969,1569.9012007082824
518968,1534.0898827631852
518935,891.0402196164063
518934,1136.5313642056756
518902,517.3520147740393
518901,465.5052828777855
518866,447.4480549065329
518799,1331.9397780340037
518798,1569.8993197762873
518457,0.0
518226,632.5361683369323
513527,404.7408700268516
510776,1350.5823606466188
510735,1615.7833454143554
510625,975.9573402164533
510623,938.3518598374795
510567,411.5713774966134
510476,1046.1923239619668
510446,960.472712849668
510444,0.0
510443,986.8291459922567
510442,1070.049284186784
510441,1096.8881871035235
510440,1162.2191860030314
510258,1706.830086240841
510245,1533.2905382062327
510185,1218.8247348099305
509984,3524.745633116839
509950,3694.4735532269547
509932,1849.7800226936597
509927,2159.9017183035703
509907,3513.759682398987
509866,3438.7366124773675
509667,3611.1296052423504
509026,1200.731988471032
508988,2478.9125091056844
508969,2013.5557889264435
508968,2023.1128471090333
508923,2338.8951391691394
508771,2492.702668988919
508754,3050.989944559238
508751,3049.799839220965
508730,2515.7501077369425
508726,2655.3213936005404
508723,2423.761575328394
508529,3678.936293131184
508516,3682.069635762777
508508,3968.2071997593116
508505,3459.037578190992
508503,3661.4129998786493
508502,3357.5517975436774
508309,3361.479601295061
508306,3324.2804002312287
508297,3297.7952051670786
508296,3275.6067829773115
508294,3396.5682415113088
508291,3363.4884993505443
508275,3318.0607948514453
508033,1799.9834003897345
507760,3806.4164930243114
507707,1962.801812452048
507668,1890.0096069751414
507666,1879.2234011444207
507665,1852.3304108713328
507663,1833.9559327394047
507662,1796.614756505501
506981,1932.4005482831374
506980,1943.4639113846147
506969,1728.196687851937
506906,1399.2055857839932
500005,3406.7323223889825
500004,3129.023478759481
500003,3382.153089657596
500002,3481.53718305049
500001,3262.8626146965157
499867,3395.014153961299
499803,1987.2691360718054
499740,2719.422016155637
499739,2146.3436031756087
499614,1725.7548075802215
499612,1485.860056363846
499611,2053.9637260203567
499173,3594.9663260729767
498991,3650.5124601745583
498833,3807.7787554583356
498823,1747.5929016429004
498810,1782.3447934955589
498800,5413.319080424169
498790,1674.8188132905661
498787,2490.6044322797197
498784,2918.92315732686
498770,1850.708273616122
498736,4724.6683213224405
489980,658.4177389908244
489946,801.8823932962008
488700,0.0
488696,0.0
488686,698.4846030297188
488682,0.0
488680,0.0
488678,0.0
488672,0.0
488047,1300.9931634604263
487372,793.7708182187835
487048,464.49217231400223
487012,78.61611253160356
486852,1327.647915330856
486799,1226.3526607916592
486548,604.6126739447353
486442,1184.1012540301488
486350,896.7827841906496
486150,344.8018575907577
486149,419.1464598920989
486132,804.3292215188442
486123,706.2670114825708
486121,798.8323320517785
486116,1001.4709621188633
486072,348.901151406116
486066,390.50406061039973
486065,0.0
486056,1140.6868485931986
486048,379.45717915532214
486047,401.0208480735675
486046,1136.1668105911663
486038,438.1197988286655
486037,239.97525745797017
486036,196.69939414905474
486035,505.3613755850043
486030,506.99873222368086
486029,692.2198547990535
486028,567.0493118555937
486027,481.230956543039
486026,481.230956543039
486025,504.1866207811021
486018,267.72068345860436
486017,284.0888394805647
486016,208.86986637390223
486015,269.12938690613606
486014,957.6350032929128
486007,0.0
486000,0.0
485998,204.42135353620196
479266,936.4158127504672
479239,1190.6564454444763
479229,1111.8308202818732
479225,1625.700265697337
479220,1323.768038183094
470760,690.4713692252401
470746,1625.8751578270835
470744,1655.6946537508638
470742,1361.2639545832385
470741,1544.4568262808707
470740,1575.7666312228016
470739,1311.0399984817082
470704,1696.9190889289976
470632,1311.6232003802447
470631,1363.7043684253779
470630,1304.0166971287942
470151,1629.865378013022
470136,1490.0120182301487
470121,1203.554387373038
470117,1261.6097005185297
469989,1821.2909003924283
469980,1571.6959486653602
469979,1631.408567289104
469722,407.94061428227167
469719,325.5166405201908
469701,347.56043712337953
469700,385.98793017145687
469680,210.92636231645963
469678,417.95473815586683
469677,379.503176966278
469676,351.56504298264434
469661,222.66753188540895
469644,289.02883509800546
469623,379.5030742897665
469572,1208.5630978949698
469560,458.46116365375855
469545,434.22976127864496
469543,434.94065179103643
469532,431.79806033510187
469528,431.79806033510187
469524,420.9231806304757
469516,412.6150587399101
469510,393.13131453718694
469505,404.74741623084475
469504,364.23317701782895
469499,397.34646444620097
469496,386.7817552587824
469493,390.43870874021127
469487,368.1029981395925
469478,387.88741227683073
469475,397.80165664292736
469469,402.8947487475287
469466,417.9547459163109
469463,452.7483221035347
469460,462.4700589943952
469454,467.5248326324569
469450,473.0484071234059
469440,495.89432280317936
469438,495.89432280317936
469335,379.4585214832384
469333,505.3625250965551
469332,318.58763334688217
469317,848.5958872443314
469300,1177.8737240505955
469293,505.36224299077026
469278,984.2279779021605
469276,745.337682793076
469270,522.6161510459397
469269,389.18223748683494
469267,133.43391692460034
469059,697.8046387454449
469032,1094.4848594597938
469031,1203.3530765438768
469027,1117.4151678696082
469021,1267.9473656599107
469005,966.3466286968196
469004,920.0672334634523
468982,889.9918366586054
468980,1046.706743028658
468965,2044.0783991206838
468964,1972.434847309725
468963,2157.720903160579
468961,1934.22340133732
468960,2037.4973468921125
468844,970.8612904465281
468585,549.2784976781179
467360,64.83267846244681
467354,542.1261892029979
467353,800.9774946556079
467352,733.6904958970224
467351,300.96885710951415
466532,1382.4132542961022
466508,1575.4971262507345
466404,1297.5218758288936
465561,1323.4063979159387
465492,64.83267846244681
462208,0.0
462029,600.3951881040286
462026,722.9161456008634
462025,507.0009302666231
461059,805.5276747228028
461058,762.6493544005224
461057,713.0690604513371
461056,645.7922595987363
461042,605.7973635351647
461037,520.4783406884644
461036,496.28470934955766
461027,701.1349827608207
461026,681.3820963152469
461025,608.577010217624
461020,791.1678209754416
460551,875.670897576432
460539,913.4246773669294
460538,984.1104925282516
460537,1021.0874043794427
460531,942.3699475682487
460527,601.661673033343
460515,501.60561634342116
460511,496.4402405910647
460510,1393.1150761082883
460509,449.82171533415755
460418,522.6161510459397
460416,513.4258117121627
460412,402.83397840401824
460219,385.8932178345105
460218,325.51664766175696
460217,435.9339463925862
460216,369.62763494787913
460215,477.51540904726886
460213,300.2263018452462
460211,318.34363464555884
460209,166.74785222253547
460208,249.83176191159856
460205,273.4887370664408
460204,233.77380343020744
460203,174.03829668878677
460168,893.5616036475574
460158,1045.7583160679612
460136,281.2958085011687
460129,536.6538800433005
460128,469.21934232028747
460123,351.5652163878162
460122,433.02493562934035
460115,256.65053600284176
460089,448.14974632116747
460088,444.7027405064585
460087,357.996836167299
460086,324.12173398432384
460085,379.9299507861737
460084,234.50320100069374
460073,935.7270214389603
460069,982.8284862209665
460055,976.8507616845814
460025,592.9411790725561
460018,687.6679716129353
460017,829.9648869972743
460016,789.5687523577328
460011,597.1299794958288
459663,1048.8111475349176
459129,1445.8730796589346
459117,1397.8701484565306
459115,1401.9749170851028
459108,1433.7924384773987
459107,1418.0519778950875
459104,1432.2294875352645
459102,1403.3296768121297
459092,1392.5236049507073
459073,1474.8159351976108
459071,1488.339906028962
459070,1479.3076165175253
459069,1487.513313533882
459062,1462.59320511027
459061,1454.4209653372063
459060,1439.716082172389
459059,1446.5401599587587
459055,1407.4358392354613
459054,1407.4358392354613
458995,1372.0765960550411
458686,1437.1687749420807
458436,824.9544789171903
458322,1051.2051940805138
458278,1418.0308999894075
458232,1045.8689055077405
458230,1037.8583365438055
458229,1022.1369055136394
458225,1006.2885272636175
458221,974.9646147572672
458209,935.8248122446116
458192,881.752464851791
457602,1361.3123058376548
457253,1014.4458039933232
456171,959.2570514964121
456167,937.3676510923864
456156,918.9943852227085
455871,1477.5081561665563
455859,1597.6182063140618
455789,563.5759692066879
455718,686.3824446280149
455712,691.2343705795752
455711,681.4213343154738
455710,686.7532246585589
455704,688.2870080376686
455700,694.1007310775739
455298,1226.3729791099677
455296,1226.3729791099677
455265,1175.97215954235
455259,1171.128255206387
455254,1175.5575127691948
455253,1124.3825527745662
455222,1245.4765430237926
455220,612.4807304297524
455218,1190.6565763956323
455215,1278.482592895855
455214,1281.0415128221364
455212,1343.0452408780045
455211,1305.8876143800103
455209,1329.2940138200754
455208,1361.141901047815
455207,1339.7117376265226
455205,1367.358273612549
449893,2165.9800569079925
449892,2226.2531370536117
449883,2127.340475726197
449881,2079.6125522761577
449878,2130.544785805857
449877,2104.721895460724
449875,2491.1017722842003
449874,1776.8071295795737
449761,1786.9160310043246
449536,1659.3593110441136
449408,2034.8498437723426
449289,1631.9870392539308
449282,1844.0548709636835
449269,1990.0855646488828
449149,1793.2619865141155
449035,1731.0271726754534
449034,1835.3985954485522
448911,1359.5475905211442
448880,1781.9239027419546
448879,1830.2258180472709
441050,1724.9374485791773
440089,2058.794534523858
